Chromatin_PolyA	Chromatin_Total	Cytoplasm_PolyA	Cytoplasm_Total	Nucleoplasm_PolyA	Nucleoplasm_Total
ENSMUSG00000029502	5.21912268696073	5.12957186239555	5.25820245971024	5.0542469074557	5.16601992580063	5.22571853465345
ENSMUSG00000029503	2.103122949296	2.05435524525908	0.912616977619358	0	1.52119818210238	0
ENSMUSG00000029504	6.23395422592494	5.83964870484186	5.88709693677631	5.31749087769194	5.76641205309515	5.83967167243808
ENSMUSG00000029505	7.62371278297764	6.27350356681025	7.20978219848192	6.28953987754226	7.62215474453284	7.86248341677369
ENSMUSG00000029507	4.83121695037112	4.27171874327637	5.36927785393213	5.32755401218233	5.04065218012447	4.79060677714227
ENSMUSG00000029510	4.59631990192132	3.21546958969007	3.90161536684101	0	4.9485318911572	4.46715258648247
ENSMUSG00000029512	8.77190373705138	7.58534366932844	8.43276507018246	8.39209906682303	7.80759681971996	7.69079732878411
ENSMUSG00000029513	5.07783281198579	4.13910167549259	5.72862748675222	5.67293606101246	4.9648141119164	5.22765307139798
ENSMUSG00000029516	6.9993135730241	6.41456875636391	6.48537968331054	6.92833332338233	6.63020436016901	6.94616338279453
ENSMUSG00000029518	5.84706207778092	4.5448055557347	6.54423642254738	6.21221267622072	5.83498179599996	5.37860025755291
ENSMUSG00000029521	6.39996600706403	5.8684083556282	6.50252754835519	5.74047335982382	6.13220149500906	6.10554402017357
ENSMUSG00000029522	4.26162501416916	0.045955067465079	5.41177751928994	5.26591448614588	4.66442975939456	4.68066363050677
ENSMUSG00000029524	3.03993306521074	2.77999283133687	2.95364383037294	0	2.92787006900387	0
ENSMUSG00000029528	5.588327542499	3.72551555525933	6.14086697974208	5.46014471922939	5.46796805763914	5.2106039757757
ENSMUSG00000029530	3.44157329396837	5.02467256296977	1.62715239225866	0	2.14114965512627	0
ENSMUSG00000029535	4.52691346018316	3.36505939028041	5.74252703593768	5.26077460881613	5.00520598722104	4.39306613209222
ENSMUSG00000029536	4.70451500834983	4.5580665820655	5.31503174708601	4.73230610169241	4.86431165728234	4.84376844447408
ENSMUSG00000029538	5.57063474628054	4.24615768083756	7.27582924524978	6.91479136390129	6.10046781531005	5.78683788137953
ENSMUSG00000029541	0.766769032973291	2.01225510580994	0	0	0	0
ENSMUSG00000029544	5.18413154345573	4.6960491723446	4.08559936613134	5.13212833438562	4.29673389214421	4.79939751118924
ENSMUSG00000029545	5.85907688884322	4.04712874818286	6.97883693224515	6.59329305095208	5.92514161620524	5.52357335695922
ENSMUSG00000029546	1.50590146505704	1.88411009622703	0.532527769369214	2.3634201637437	0.62690581431728	0
ENSMUSG00000029547	7.78452693171948	6.69770051228285	6.60194516078887	7.1887446857376	7.5830559471039	7.58021808995235
ENSMUSG00000029550	6.52693754078542	5.37057869756025	7.0159631437479	6.93529251714148	7.1167298740398	6.91611853854371
ENSMUSG00000029551	3.78286004761951	0	5.02333079147201	3.87500647838764	4.21595611913941	3.27720000358786
ENSMUSG00000029552	5.17008419410053	4.09363510009995	5.65728858212859	4.84805014607648	6.04037716914107	5.62028740077021
ENSMUSG00000029554	5.25964367554082	6.00031325223558	6.18912869932721	6.25075244340366	5.43608500798287	5.36613398542847
ENSMUSG00000029556	3.72074101362682	4.43725061870564	3.95759841721029	0	3.68723092186147	4.03478652624763
ENSMUSG00000029557	4.13134378209376	3.00595290482988	5.36447902499566	4.97482146821598	4.26516693192326	3.8628614166604
ENSMUSG00000029559	5.23716255395268	4.29595075153017	6.08561456679162	5.68704267515968	5.09757343222223	4.60861876825347
ENSMUSG00000029560	5.33484298872706	4.52552035656685	5.86056807670739	5.13246203691696	5.16035057218753	5.06122045686907
ENSMUSG00000029563	3.6750944124438	6.81014646988702	0.834122996887535	0	1.61470112592242	3.80720253475314
ENSMUSG00000029564	1.59284439328281	1.94156262403398	0.338694863220946	0	0.543707801020552	0
ENSMUSG00000029569	4.67092710961132	4.76690162822876	4.96374537547514	4.23566944630538	5.88830421511698	5.74407651691605
ENSMUSG00000029570	2.4290165126969	2.43588370361677	1.98898978081066	0	2.86443328003604	2.39662233342898
ENSMUSG00000029571	5.32605950573194	5.0934651304423	5.24844595309933	5.40069851386967	6.14951018466083	6.12449619363732
ENSMUSG00000029575	5.72997717374338	4.80881796090251	5.0405909757505	3.98154954504306	4.93800132752272	4.71905260243415
ENSMUSG00000029576	3.35443216614463	3.33342893924415	5.41753013481532	5.51139997827977	4.74777877959072	0
ENSMUSG00000029577	5.8979329215473	5.74702743654356	6.31503733360623	6.26896850802674	5.91103432430623	6.08668733301295
ENSMUSG00000029578	6.40572694740445	5.37061930265617	6.59169122833277	6.32041790255683	5.97044946717951	5.67445947745262
ENSMUSG00000029580	8.82932719387685	7.4297991806152	10.6868098245281	10.3516652194629	9.47270315364622	9.08243928225472
ENSMUSG00000029581	6.69235654291754	5.72501109409899	8.60176432852029	8.43031058576761	7.41733164873453	7.24274485733918
ENSMUSG00000029587	4.14597729731875	0.00000913051373631645	4.80499499188885	0	3.98202242914442	4.81127768856635
ENSMUSG00000029591	5.87850963861407	4.3284556724314	7.35608212676955	6.80389019105511	6.23490611588766	5.95111911688851
ENSMUSG00000029592	5.75629649131797	5.1997051760576	5.60333465201195	5.2422650604413	5.36649898984296	5.19235473552534
ENSMUSG00000029594	5.24979369421981	5.77764847145785	6.47330431057752	6.619129780621	5.78349025705161	5.57964713054646
ENSMUSG00000029595	2.1356934971726	2.85991985174733	0.316556995984573	0	1.4531419751093	0
ENSMUSG00000029598	6.69728175787796	5.19008234054698	6.07719849464519	5.66150038643199	6.99110468984109	6.64921683363773
ENSMUSG00000029599	5.982924295926	5.30011408635868	7.45196549056884	7.23497943853484	6.46382495467298	6.15638639042254
ENSMUSG00000029600	3.79584483332665	2.69125559684029	4.77765751272575	4.57280528195333	4.14562357475645	3.81113528605669
ENSMUSG00000029601	2.81882929873439	2.2524788901168	1.78031835647305	0	1.92668354138175	0
ENSMUSG00000029602	4.20351768202226	3.78862750562712	4.28909703752363	4.22054585150036	2.57309619040658	3.64790812436376
ENSMUSG00000029603	3.34410793628924	4.29028073703989	4.50975459393569	3.50600664848546	3.78910957822835	3.72105254987468
ENSMUSG00000029605	0	0	0	2.3813801046526	0.00000252451022488395	2.93359426711609
ENSMUSG00000029607	2.26363500052712	3.48861332883668	1.16308552960244	0	1.90384215475523	2.267703954812
ENSMUSG00000029608	1.65590451757265	3.05281239950589	1.14659737619394	0	1.06380677217366	2.20070874740037
ENSMUSG00000029610	5.16345090698832	3.76613512492749	6.31073637044019	6.12638957463812	5.59827319746499	5.3651225895631
ENSMUSG00000029613	5.56719984345649	5.20567994500751	6.43258272508828	6.11562594818989	5.9453079951128	5.96967800040353
ENSMUSG00000029614	7.84419086581561	6.05107971897811	9.80618224990179	9.29334786743169	8.61332196011168	8.13254944063918
ENSMUSG00000029616	5.97920027802168	4.22723436232966	6.29644989518276	6.36908495008235	6.62846638792641	6.10321000922191
ENSMUSG00000029617	5.52932572211219	4.44740911190351	6.45517514536579	6.01080095270937	5.58717948958471	5.28874071533197
ENSMUSG00000029621	5.29044331594152	4.28192606695289	7.08732496365345	6.77184327607137	5.91706951009507	5.59066717346216
ENSMUSG00000029622	5.67398368055467	4.10468882305193	7.05625632568078	6.55174205761587	6.22203371707844	5.74267622488208
ENSMUSG00000029623	6.06923804355642	4.89660448254701	7.73103900284063	7.28296360653648	6.49089322571501	5.99079246266442
ENSMUSG00000029624	5.24744621435488	4.88089353337188	5.60864583799315	5.35301712891282	5.40404978234775	5.05728667041214
ENSMUSG00000029625	5.84631038026537	0	6.30980640649593	5.91211180270566	5.36373841384637	5.00027764968361
ENSMUSG00000029627	2.97059396054029	2.7129231630976	3.65324479959795	3.67188916776154	2.90140967157952	3.55324467202001
ENSMUSG00000029629	4.76414660664132	4.45850718955639	6.02777218658725	5.60006220288857	5.16684279305465	4.44921211605384
ENSMUSG00000029632	6.28562156279671	3.95695403392715	7.15041038626457	6.69189602893144	7.16185853212088	6.76355568428042
ENSMUSG00000029634	3.72356179766809	3.66265499272993	4.30643470094865	5.24918785594993	4.46106906725062	3.74527783419024
ENSMUSG00000029635	4.15662195800425	4.14658924202246	5.28232500595104	0.00000573687812854461	4.33172652765301	0.000000397050199943902
ENSMUSG00000029636	6.50470000496379	5.93313205243837	6.60675835432628	6.78676470361865	6.19730037459848	6.17550189623454
ENSMUSG00000029638	4.19197293982227	4.30191041945348	4.24333409770462	3.96990191109654	4.51062750696846	4.62043425112986
ENSMUSG00000029640	5.41503870444835	4.86830726177777	5.85950993788359	5.98761955806913	5.69102539984859	5.44886988744337
ENSMUSG00000029642	5.40790678912587	4.4781127151692	6.56962967086327	5.72704321143471	6.10512096164642	5.54010659687231
ENSMUSG00000029646	3.6652328378653	3.00650577505488	4.96035088124733	4.46859176861883	3.95025778546633	3.79036812492874
ENSMUSG00000029647	5.69383405959788	5.18402315017218	5.4598226838753	4.75559076412741	5.65879539890179	5.63369423884739
ENSMUSG00000029648	2.35623471567371	3.4538880956446	1.52581020123787	0	1.87975333564106	3.16616401710806
ENSMUSG00000029649	5.16803254512432	4.20912457322656	6.79846821559453	6.27664690200231	5.8562213754996	5.38836097761834
ENSMUSG00000029650	1.20337624342804	3.67237142482104	0	0	2.2754902181101	3.23594395786016
ENSMUSG00000029651	4.82993755348126	5.19371387952993	5.14175789131355	4.95591416428783	4.69688713613722	4.66563983947091
ENSMUSG00000029655	5.21879107996788	6.0913043096428	5.49492940374754	5.60463976495238	5.57901905967414	5.69710514648178
ENSMUSG00000029657	6.54411027555843	5.90671735556329	7.60875809942332	7.23052105983155	6.92578980308557	6.80583979569708
ENSMUSG00000029658	1.7501492198075	2.07741498079792	1.88816631365412	0	1.30703737927043	0
ENSMUSG00000029659	1.57666186124434	3.39102164238468	1.05718641142643	0	1.01769961924895	0
ENSMUSG00000029661	1.03446633626858	1.83595668494918	0.877023558863302	0	1.46450292659492	0
ENSMUSG00000029663	2.48914010405336	2.50484302066854	1.09345841518749	2.36965778381855	1.24818277311715	0
ENSMUSG00000029670	2.57407327040719	0	4.35339262619948	4.03527407728925	2.89639871141142	0
ENSMUSG00000029671	0.753030170310284	2.40284347007147	0	0	0.893882547062158	0
ENSMUSG00000029672	5.41892542765255	4.65271759788333	6.07305661238501	6.00011725126797	6.11650638120095	5.89957791150655
ENSMUSG00000029673	4.91206231608794	2.86290628211404	5.4175145812754	3.91603639660891	5.15142720484595	5.01476013290365
ENSMUSG00000029674	4.88127353901061	2.57339819020828	5.80387607161731	5.55953240683339	5.04759577348639	4.76916057657171
ENSMUSG00000029675	1.05063117194203	1.84594060712028	0.712807063222712	0	1.13445667471039	0
ENSMUSG00000029676	5.10808224022943	4.68154983533834	5.89570542146183	5.55704262578282	5.05393037642747	4.71013148962569
ENSMUSG00000029681	4.00283615289288	3.10865318158919	5.29652477635858	0	4.35514999790561	0
ENSMUSG00000029683	1.75127132065542	2.08301296795886	0.531160606157853	2.35911025015119	0.348219285053752	0
ENSMUSG00000029684	5.92470877301091	5.36536758546924	6.65475033113787	6.55439769648102	6.07725323113983	6.17968836084391
ENSMUSG00000029686	6.03736880394172	5.60436145067376	7.0417234216689	6.758353782014	6.24605727847471	6.08962611363907
ENSMUSG00000029687	4.98309036202371	4.18937707679783	6.79293701220611	6.95029848356634	5.87976527102431	5.73915778873255
ENSMUSG00000029699	4.31811472199435	2.89009100664046	3.42047073702169	2.81185160823229	3.44995068344671	3.3952623921123
ENSMUSG00000029701	6.38939638239066	6.03486589848849	6.40480813762764	6.24902280699461	6.15974988336162	6.11629606391125
ENSMUSG00000029703	5.47764705777766	4.14636827412218	6.65670274477694	6.25772382513833	5.76480997026601	5.55885199064323
ENSMUSG00000029705	5.48309863316776	5.64417789111262	5.00713291180273	5.15606806239055	5.20387809726274	5.04944708187755
ENSMUSG00000029708	4.2014631791408	3.86483619471725	4.92381683648983	5.13421356186796	4.4130498282286	4.40165859129566
ENSMUSG00000029710	6.39280562607251	5.85815230095082	6.63904727559418	6.15441662174768	6.86783525276461	6.8717028487236
ENSMUSG00000029713	4.96078487131844	3.41521990265857	6.91476100619515	6.37519913785408	6.0868589174314	5.77423056160865
ENSMUSG00000029714	8.29757688950593	6.96021235848001	6.77243288985883	7.01108331692457	6.74745868307504	6.6396313589699
ENSMUSG00000029715	3.54207728276289	0	5.06947592669163	2.45847315407225	4.05222728905038	2.93183053426224
ENSMUSG00000029716	2.91612501262744	4.63326701495785	0.369828220131548	0	1.604318379884	2.43967645458042
ENSMUSG00000029718	4.21096793028064	2.35185722721737	4.5569871720727	0	5.32791079246719	4.05556079371244
ENSMUSG00000029722	4.86059459367089	4.3327269637552	5.3593900429544	0.000107138787740188	4.51504500625336	4.43584104815446
ENSMUSG00000029723	4.87408027995313	5.31847926613816	5.33517526172363	4.50904794896125	4.73659728755608	4.65122645286991
ENSMUSG00000029725	4.81083680268248	3.3899804538014	5.67505079602489	5.56448610632737	4.6506889275738	4.46282900815124
ENSMUSG00000029726	6.12268241996178	5.40559419238765	6.36011199079821	6.18226952405969	5.93920048581077	5.75744593347074
ENSMUSG00000029727	1.61846884145229	2.1510272899414	1.03894230138246	0	1.10758073658249	2.07480281080817
ENSMUSG00000029729	4.83488084466639	6.35203940789481	5.05800404538588	5.64381982853461	5.63892452669905	6.0612246815855
ENSMUSG00000029730	7.52905757973825	6.57018718877895	8.50897926217243	8.25061275997528	7.77128930819692	7.53351086411644
ENSMUSG00000029735	2.35816028969828	2.03289357172973	3.04957195445494	0	2.0447743763509	0
ENSMUSG00000029752	8.0454791678529	6.58267430314887	9.44199288869433	9.13072794257663	8.48318896845987	8.16575340466576
ENSMUSG00000029754	2.75401690027169	4.16873483084794	0.950696730261774	4.47629130840574	1.90349526765007	3.59805761541783
ENSMUSG00000029755	0.957691053910433	1.50776881736869	0	0	1.25235584238812	1.46526007174926
ENSMUSG00000029757	0	2.41171181001093	0.707837873753242	0	0.18883119120901	0
ENSMUSG00000029761	5.54530696423537	3.39529853691842	6.50735099511787	6.24592233219071	6.56137100367286	6.16772507881321
ENSMUSG00000029763	6.78511467405445	6.43708000179365	7.3169199974352	7.52527196962321	7.36504485435518	7.36409076867717
ENSMUSG00000029765	1.96107115357396	3.64818972303664	1.64928509495373	2.37120665534877	1.82888762823055	0
ENSMUSG00000029767	7.37572273563374	5.99872419262208	7.33224409704973	6.92234569687441	8.36269622537049	7.96048743519322
ENSMUSG00000029769	2.97477471421086	0	4.3984423008669	0	3.67595185685593	3.63110456266333
ENSMUSG00000029771	2.08893316136293	2.96588762384092	1.18199234079375	2.35911025015119	0.657662190830669	0
ENSMUSG00000029772	4.39388964182788	0.0000000233709503872734	5.62866762170008	4.88024105885813	5.00680401544579	5.04455965190445
ENSMUSG00000029775	6.07630418633837	4.90033247747318	6.02335209696838	5.80318436403661	5.69780868314256	5.04996779717706
ENSMUSG00000029776	5.33230188632336	4.56687466657633	6.6271477730855	6.20434839393693	5.80118083927863	5.32164901184311
ENSMUSG00000029777	7.20204001044888	6.23198513637135	8.63791767475414	8.39778997611418	7.83204119639784	7.62553599676322
ENSMUSG00000029778	2.66231856975097	2.69401331806233	1.42152149539012	0	2.28200132683547	1.65999124723759
ENSMUSG00000029780	4.41800900866956	2.80557017705809	4.73686174854087	3.99395331176665	4.95486333809332	4.81141040554996
ENSMUSG00000029781	7.19138744596908	6.12644796689148	7.07171499575563	6.94293465747061	7.97497640488735	7.74690930241455
ENSMUSG00000029782	5.73774047951639	5.41623352382	5.48314850526797	5.05837219306291	6.1915701895703	6.05678333835696
ENSMUSG00000029784	0.538703542039507	2.00852525792798	0	0	0.36739558483106	1.64980658618361
ENSMUSG00000029787	5.67502064174611	5.49851852845633	5.69158580453671	5.56336943490318	5.90768384336065	6.12426304316643
ENSMUSG00000029788	1.17491391720061	2.63776212360137	0	0	0.484591165192089	0
ENSMUSG00000029790	2.85557548853749	0	4.52279676063326	3.88993406579506	3.82734481069989	3.35494617149094
ENSMUSG00000029797	2.02444506272957	2.41067024420329	1.59332029816764	0	1.91251843379253	1.83952510856602
ENSMUSG00000029798	1.90664511188531	3.1254630891488	2.17072011163574	2.35911025015119	2.17088978172584	2.24487554578844
ENSMUSG00000029802	5.12045985859887	3.68851724055707	5.34389050433497	3.82687250061743	5.59304747042433	5.40840505410231
ENSMUSG00000029804	4.86092172357203	4.44304932959211	5.33582863477366	4.78480328035232	4.84621888700583	4.7121823289638
ENSMUSG00000029814	6.11936492326053	5.99148308659518	7.34589075159759	7.25479975880112	6.73901096828119	6.81133127709405
ENSMUSG00000029815	4.55492258248573	4.34097192318277	5.83465866915343	4.91482919294134	4.65997143429334	3.81053125317866
ENSMUSG00000029816	2.55894193707999	1.63829533286037	2.15287647287479	0	3.09155530986576	3.12831059236521
ENSMUSG00000029817	6.92891752406819	4.78191100793582	7.36758340417513	7.11887729231471	6.85415840071602	6.40006027689037
ENSMUSG00000029821	4.73478997624391	5.13720256737056	4.25748517452306	4.46859945720691	4.73567290113096	5.38722108360467
ENSMUSG00000029822	2.60058296822	2.87694744834638	3.23948633193898	0	2.73126334933171	3.15664358115478
ENSMUSG00000029823	6.05160795735195	5.72039108663747	6.21712613501042	6.08908455875952	6.23243469446475	6.18235962954622
ENSMUSG00000029826	6.36437729905232	6.07580294706627	7.37229645959981	7.32493176478518	6.92352761133186	6.83017712199494
ENSMUSG00000029830	1.79883097684265	3.39876410603688	0	0	1.10037985358977	1.71892901650234
ENSMUSG00000029832	2.96839136509144	4.85429296094473	2.70096850494127	0	3.65932907561757	3.5347571909179
